"","word","polarity"
"12394","내던져 버림",-2
"12395","내던져 버리다",-2
"12396","내는 성",-2
"12397","내놓기가 싫다",-2
"12398","내구성이 좋아",2
"12399","내거나 불평을",-2
"12400","낳지 못하는",-1
"12401","낯이 없다는",-1
"12402","낯이 없거나",-1
"12403","낯이 설거나",-1
"12404","낯설다",-1
"12405","낯부끄럽다",-1
"12406","낮추어 이르는",-2
"12407","낮추어 보아",-2
"12408","낮추어 보듯이",-2
"12409","낮추어 보거나",-2
"12410","낮추어",-2
"12411","낮잡아 이르는",-2
"12412","낮잡아",-2
"12413","낮잡는 뜻으로",-2
"12414","낮잡는",-2
"12415","낮이 없거나",-1
"12416","낮은 지혜라는",-1
"12417","낮은 지위의",-1
"12418","낮은 성적",-1
"12419","낮아지거나",-1
"12420","낭패스럽다",-2
"12421","낭패",-2
"12422","낭비하다",-1
"12423","낭비된",-2
"12424","낭비 된",-2
"12425","낭비",-1
"12426","낭만적인",1
"12427","낭만",1
"12428","낫지 않는",-1
"12429","낫지 아니하여",-1
"12430","낫지 아니하는",-1
"12431","낫다",1
"12432","낫게 하다",1
"12433","납치",-2
"12434","남이 잘못되는",-1
"12435","남이 병들거나",-2
"12436","남이 귀찮아하도록",-1
"12437","남의 잘못이나",-1
"12438","남의 어리석은",-2
"12439","남의 결함을",-1
"12440","남을 헐뜯음",-2
"12441","남을 헐뜯으려고",-2
"12442","남을 헐뜯어",-2
"12443","남을 헐뜯다",-2
"12444","남을 헐뜯고",-2
"12445","남을 해치려다가",-2
"12446","남을 조롱하거나",-2
"12447","남을 이해하고",1
"12448","남을 웃기려고",1
"12449","남을 웃기는",1
"12450","남을 업신여기는",-2
"12451","남을 억누르다",-1
"12452","남을 시기하는",-1
"12453","남을 속이려는",-1
"12454","남을 속이다",-1
"12455","남을 속이거나",-1
"12456","남을 속여",-1
"12457","남을 성가시게",-2
"12458","남을 사랑하는",2
"12459","남을 비방하거나",-1
"12460","남을 부추기어",-1
"12461","남을 못살게",-2
"12462","남을 멸시하거나",-2
"12463","남을 도와주다",1
"12464","남을 대접하는",1
"12465","남을 낮추어 보듯이",-2
"12466","남을 낮추어",-2
"12467","남을 나무람을",-1
"12468","남을 꾀거나",-1
"12469","남을 깎아내리기",-2
"12470","남을 귀찮게",-1
"12471","남을 굴복시킴",-2
"12472","남을 괴롭히는",-2
"12473","남을 곯리거나",-1
"12474","남을 곯려",-1
"12475","남을 건드려",-1
"12476","남용하다",-2
"12477","남용",-1
"12478","남에게 폐를",-2
"12479","남에게 칭찬을",2
"12480","남에게 억지로",-2
"12481","남에게 아첨함을",-1
"12482","남에게 씌우려던",-1
"12483","남에게 복종하면서",-2
"12484","남에게 베풀어서",2
"12485","남에게 미루다",-1
"12486","남에게 따돌림을",-1
"12487","남에게 넘기다",-1
"12488","남아 서운하다",-1
"12489","남사스럽다",-1
"12490","남부럽다",-1
"12491","남부끄럽다",-1
"12492","남부끄러이",-1
"12493","남보다 월등히",2
"12494","남보다 앞서서",1
"12495","남보다 뛰어난",2
"12496","남보다 뒤떨어지거나",-1
"12497","남보다 높은",1
"12498","남몰래 슬쩍",-1
"12499","남몰래",-1
"12500","남루하게 입다",-1
"12501","남루하게",-1
"12502","남달리 좋아하고",2
"12503","남달리 뛰어난",2
"12504","남달리",1
"12505","남기거나 버리다",-1
"12506","낡은 티를",-1
"12507","낡은 느낌이나",-1
"12508","낡은",-1
"12509","낡아지다",-1
"12510","낡아 버리다",-1
"12511","낡아",-1
"12512","낡다",-1
"12513","낡고",-1
"12514","날카롭고 격하게",-2
"12515","날카로운 말투로",-1
"12516","날조하여",-1
"12517","날이 좋아지다",2
"12518","날씬한",1
"12519","날씬하다",1
"12520","날씨가 화창하여",2
"12521","날씨가 맑거나",2
"12522","날뜀",1
"12523","날뛰다",1
"12524","난해하다",-1
"12525","난하다",-2
"12526","난폭한 행위로",-2
"12527","난폭한",-1
"12528","난폭하다",-1
"12529","난폭하거나 주책없는",-2
"12530","난폭하거나",-2
"12531","난처하다",-2
"12532","난처하고",-2
"12533","난처하거나",-2
"12534","난잡한 상태가",-2
"12535","난잡한",-2
"12536","난잡하다",-2
"12537","난잡스러운 짓",-2
"12538","난잡스러운",-2
"12539","난리나다",1
"12540","낙심하다",-2
"12541","낙심되다",-2
"12542","낙심",-2
"12543","낙망하다",-2
"12544","낙망",-2
"12545","낙담하다",-2
"12546","낙담",-2
"12547","나태한",-2
"12548","나태하다",-2
"12549","나태하게",-1
"12550","나타나는 불쾌한",-2
"12551","나오는 한숨이나",-1
"12552","나오는 기침",-1
"12553","나아지다",2
"12554","나아지게 발전하다",2
"12555","나아지게",1
"12556","나아가지 못하고",-1
"12557","나아가게 하다",1
"12558","나아가게",1
"12559","나서는 힘",1
"12560","나서 틀어지다",-1
"12561","나쁠 정도로",-2
"12562","나쁠",-2
"12563","나쁜놈",-2
"12564","나쁜 흉계",-2
"12565","나쁜 처지로",-2
"12566","나쁜 징조의",-2
"12567","나쁜 짓을",-2
"12568","나쁜 일을",-2
"12569","나쁜 일",-2
"12570","나쁜 생각을",-2
"12571","나쁜 버릇",-2
"12572","나쁜 말로",-2
"12573","나쁜 놈",-2
"12574","나쁜 기운을",-2
"12575","나쁜",-2
"12576","나쁘지 않고",1
"12577","나쁘다",-2
"12578","나쁘고",-2
"12579","나쁘게 말하여",-2
"12580","나쁘게 만들다",-2
"12581","나쁘게 되다",-2
"12582","나쁘게",-2
"12583","나쁘거나 궂다",-2
"12584","나쁘거나 궂게",-2
"12585","나쁘거나",-2
"12586","나빠진 모양",-2
"12587","나빠진",-2
"12588","나빠지도록",-2
"12589","나빠지다",-2
"12590","나빠지게 하다",-2
"12591","나빠지게",-2
"12592","나불나불하다",-1
"12593","나불나불",-1
"12594","나불거리며 까불다",-1
"12595","나불거리며",-1
"12596","나무람을 이르는",-1
"12597","나무람을",-1
"12598","나무라며 못마땅하게",-2
"12599","나무라며",-1
"12600","나무라다",-1
"12601","나무라기나 하는",-1
"12602","나릿나릿",-1
"12603","나라가 태평한",2
"12604","나긋나긋이",1
"12605","나고 아프며",-1
"12606","나가자빠지는 모양",-2
"12607","나가자빠지는",-2
"12608","ㄴㅇㅈ",-1
"12609","ㄳ",1
"12610","낑낑대다",-1
"12611","낄끼빠빠",-1
"12612","끼치도록 무섭고",-2
"12613","끼쳐서 미안하다",-1
"12614","끼깅대다",-1
"12615","끝장이 나다",-2
"12616","끝내지 못한",-1
"12617","끝내지 못하고",-1
"12618","끝내 패가망신한다는",-2
"12619","끝나는 사랑",-2
"12620","끝까지 변함없이",1
"12621","끔찍함",-2
"12622","끔찍한 느낌이",-2
"12623","끔찍한 느낌",-2
"12624","끔찍한",-2
"12625","끔찍하다",-2
"12626","끔찍하게",-2
"12627","끔직하고 절망적이다",-2
"12628","끔직하고",-2
"12629","끔살",-2
"12630","끌리도록",1
"12631","끌다",1
"12632","끊어 버림을",-1
"12633","끊어 버리다",-1
"12634","끊고 갈라서다",-1
"12635","끊고",-1
"12636","끈기가 있는",2
"12637","끈기 있는",2
"12638","끈기",1
"12639","꿋꿋한 모양",1
"12640","꿋꿋한",1
"12641","꿋꿋하다",1
"12642","꿉신대다",-2
"12643","꿀잼",1
"12644","꾸짖음",-1
"12645","꾸짖어 혼쭐을",-2
"12646","꾸짖어",-1
"12647","꾸짖다",-1
"12648","꾸짖는 말로",-1
"12649","꾸짖는",-1
"12650","꾸짖거나 나무라며",-1
"12651","꾸짖거나",-1
"12652","꾸지람하다",-1
"12653","꾸지람을 듣거나",-1
"12654","꾸지람을",-1
"12655","꾸지람",-1
"12656","꾸중하다",-1
"12657","꾸중을 듣고",-1
"12658","꾸중을 듣거나",-1
"12659","꾸중을",-1
"12660","꾸중 따위의",-1
"12661","꾸중",-1
"12662","꾸준히",2
"12663","꾸준함",2
"12664","꾸준한 데가",2
"12665","꾸준한",2
"12666","꾸준하게 행동하다",1
"12667","꾸준하게 일하거나",1
"12668","꾸준하게 열심히",2
"12669","꾸준하게",1
"12670","꾸밈이 없이",1
"12671","꾸밈이 없음",1
"12672","꾸밈을 화려하게",1
"12673","꾸민",1
"12674","꾸물꾸물하다",-1
"12675","꾸물거리다",-1
"12676","꾸물거리는 모양",-1
"12677","꾸물거리는",-1
"12678","꾸며서 하는",-1
"12679","꾸며서 전함",-1
"12680","꾸며서 전하다",-1
"12681","꾀만 부리다",-1
"12682","꾀를 부리느라고",-1
"12683","꾀를 부리거나",-1
"12684","꾀를 부려",-1
"12685","꾀거나",-1
"12686","꾀 거칠게",-1
"12687","꽥꽥거리는 사람을",-1
"12688","꽤 흥분되고",2
"12689","꽤 저린",-1
"12690","꽤 저리다",-1
"12691","꽤 염치없이",-1
"12692","꽤 엉성하고",-1
"12693","꽤 썰렁한",-1
"12694","꽤 스산하고",-1
"12695","꽤 사납게",-1
"12696","꽤 뜨뜻하고",2
"12697","꽤 따뜻하다",2
"12698","꽤 따뜻하고",2
"12699","꽤 더럽고",-1
"12700","꽤 귀여운",2
"12701","꽤 거칠게",-1
"12702","꽉 막힌",-2
"12703","꽃이 보드랍고",2
"12704","꽁하다",-1
"12705","꽁알대다",-1
"12706","꼿꼿하며 건장한",2
"12707","꼿꼿하며 건장하다",2
"12708","꼿꼿하며",1
"12709","꼼꼼한",2
"12710","꼼꼼하지 않아",-1
"12711","꼼꼼하다",1
"12712","꼼꼼하고 자상하게",2
"12713","꼼꼼하고",1
"12714","꼼꼼하게 자세히",1
"12715","꼼꼼하게",1
"12716","꼴사납다",-2
"12717","꼴사납게 우는",-2
"12718","꼴사납게",-2
"12719","꼴사나운",-2
"12720","꼴불견",-2
"12721","꼭 어울리고",2
"12722","꼭 알맞다",1
"12723","꼭 맞다",1
"12724","꼬집히는 것처럼",-1
"12725","꼬집히는",-1
"12726","꼬집거나",-1
"12727","꼬이거나 틀어지다",-2
"12728","꼬이거나",-2
"12729","꼬물거리는 모양",-1
"12730","꼬물거리는",-1
"12731","꼬락서니",-1
"12732","껄렁껄렁한 사람들의",-1
"12733","껄렁껄렁한 사람",-1
"12734","껄렁껄렁한",-1
"12735","껄끄럽게 뜨끔거리는",-1
"12736","껄끄러운 모양",-1
"12737","껄끄러운",-1
"12738","꺾임",-1
"12739","꺾이어 약해지다",-1
"12740","꺾이어 무너지다",-1
"12741","꺾이다",-1
"12742","꺾어 누르다",-1
"12743","꺽어 약해지게",-1
"12744","꺼칠하다",-1
"12745","꺼칠하게 일어선",-1
"12746","꺼칠하게",-1
"12747","꺼불대다",-1
"12748","꺼불거리고",-1
"12749","꺼부러져 보이게",-1
"12750","꺼부러져",-1
"12751","꺼부는 모양",-1
"12752","꺼부는",-1
"12753","꺼먹대다",-1
"12754","꺼림칙해 보일",-2
"12755","꺼림칙해",-2
"12756","꺼림칙하여",-2
"12757","꺼림칙하고",-2
"12758","꺼림찍하다",-1
"12759","꺼림",-2
"12760","꺼린다",-2
"12761","꺼리어 피하거나",-2
"12762","꺼리어",-2
"12763","꺼리다",-2
"12764","꺼리는 마음으로",-2
"12765","꺼리는 날",-2
"12766","꺼리는",-2
"12767","꺼려지거나",-2
"12768","꺼덕이다",-1
"12769","꺼덕대다",-1
"12770","꺼덕거리다",-1
"12771","꺼꾸러트리다",-1
"12772","깽깽대다",-1
"12773","깨침이 늦고",-1
"12774","깨진",-1
"12775","깨지다",-1
"12776","깨우쳐 주고",1
"12777","깨우쳐",1
"12778","깨어지다",-1
"12779","깨어지거나",-1
"12780","깨알같다",1
"12781","깨뜨리다",-1
"12782","깨뜨려 버리다",-1
"12783","깨달음의 지혜이다",1
"12784","깨달음의",1
"12785","깨달음을 얻고",1
"12786","깨달음을 방해하는",-1
"12787","깨달음을",1
"12788","깨달음",1
"12789","깨달은 상태",1
"12790","깨달아 얻음",1
"12791","깨달아 알다",1
"12792","깨달아 알게",1
"12793","깨달아",1
"12794","깨닫다",1
"12795","깨닫는 경지에",1
"12796","깨닫는",1
"12797","깨닫고자",1
"12798","깨닫게 하거나",1
"12799","깨닫게",1
"12800","깨닫거나",1
"12801","깨끗한 생혈",2
"12802","깨끗한 상태로",2
"12803","깨끗한 사랑을",2
"12804","깨끗한 사람",1
"12805","깨끗한 모양",2
"12806","깨끗한 마음",2
"12807","깨끗한",2
"12808","깨끗하지 못한",-1
"12809","깨끗하지 못하고",-1
"12810","깨끗하여 조금도",2
"12811","깨끗하여",2
"12812","깨끗하며 단아하게",2
"12813","깨끗하며",2
"12814","깨끗하다는",2
"12815","깨끗하다",2
"12816","깨끗하고 칠칠한",2
"12817","깨끗하고 진실한",2
"12818","깨끗하고 온전하다",2
"12819","깨끗하고 시원한",2
"12820","깨끗하고 시원하다",2
"12821","깨끗하고 시원스럽다",2
"12822","깨끗하고 순진하게",1
"12823","깨끗하고 매끈한",2
"12824","깨끗하고 말끔하게",2
"12825","깨끗하고 깔끔한",1
"12826","깨끗하고 깔끔하게",2
"12827","깨끗하고",2
"12828","깨끗하게 하다",1
"12829","깨끗하게 다듬고",1
"12830","깨끗하게",1
"12831","깨끗이 함",1
"12832","깨끗이 하다",1
"12833","깨끗이",1
"12834","깨갱대다",-1
"12835","깝",-1
"12836","깜찍하면서도",1
"12837","깜찍하다",1
"12838","깜찍하고 트인",1
"12839","깜찍하고",1
"12840","깜찍하게 생긴",1
"12841","깜찍하게 까딱거리는",1
"12842","깜찍하게",1
"12843","깜찍스럽게 지껄이며",-2
"12844","깜짝 놀라다",-1
"12845","깜놀",-1
"12846","깔봄",-1
"12847","깔보아 업신여김",-2
"12848","깔보아 업신여기다",-2
"12849","깔보아",-1
"12850","깔보면서 놀리다",-2
"12851","깔보면서",-1
"12852","깔끔해지다",2
"12853","깔끔한 데가",2
"12854","깔끔한",2
"12855","깔끔하지 않고",-1
"12856","깔끔하지 못하고",-1
"12857","깔끔하다",2
"12858","깔끔하게",2
"12859","깔끄럽게 따끔거리는",-1
"12860","깔끄럽게",-1
"12861","깔깔한 느낌",-1
"12862","깔깔한",-1
"12863","깔깔하며 거북하고",-2
"12864","깔깔하며",-1
"12865","깐죽대다",-1
"12866","깐작깐작하고",-1
"12867","깐깐하다",-1
"12868","깐깐하고",-1
"12869","깎아내리려 함",-1
"12870","깎아내리려",-1
"12871","깎아내리기 잘하다",-1
"12872","깎아내리기",-1
"12873","깎아내려 헐뜯음",-2
"12874","깎아내려 배척함",-1
"12875","깎아내려",-1
"12876","깍아내리다",-1
"12877","까탈이 많다",-1
"12878","까탈이 많게",-1
"12879","까탈이",-1
"12880","까칠하다",-1
"12881","까칠하게 일어선",-1
"12882","까칠하게",-1
"12883","까칠하거나",-1
"12884","까비",-1
"12885","까불어서",-1
"12886","까불어 대다",-1
"12887","까불어 대는",-1
"12888","까불어",-1
"12889","까불며 행동하는",-1
"12890","까불며 웃다",-1
"12891","까불며 웃는",-1
"12892","까불며",-1
"12893","까불다",-1
"12894","까불까불하고",-1
"12895","까불기만 하고",-1
"12896","까불거나",-1
"12897","까부는 모양",-1
"12898","까부는",-1
"12899","까무스름하다",-1
"12900","까무러칠 듯한",-2
"12901","까무러칠 듯하다",-2
"12902","까무러칠 듯하게",-2
"12903","까무러칠 듯이",-2
"12904","까무러칠 듯",-2
"12905","까무러칠",-2
"12906","까무러치다",-1
"12907","까무러쳐 넘어지면서",-1
"12908","까무러쳐",-1
"12909","까무러질 듯한",-2
"12910","까무러질 듯하다",-2
"12911","까무러질",-2
"12912","까마아득하게",-2
"12913","까마득하다",-2
"12914","까다롭지 아니하다",1
"12915","까다롭다",-1
"12916","까다롭고 좀스럽게",-1
"12917","까다롭고",-1
"12918","까다롭게 굴다",-1
"12919","까다롭게 굴거나",-1
"12920","까다롭게 구는",-1
"12921","까다롭게",-1
"12922","까다로이",-1
"12923","까다로워",-1
"12924","까다로운 모양",-1
"12925","까다로운",-1
"12926","까꾸러트리다",-1
"12927","ㄲㅈ",-1
"12928","ㄲㅂ",-1
"12929","ㄲ",-1
"12930","깊지 아니하고",-1
"12931","깊지 아니하거나",-1
"12932","깊이가 없고",-1
"12933","깊이 있고",1
"12934","깊이 슬퍼함",-2
"12935","깊이 슬퍼하다",-2
"12936","깊이 사모함",2
"12937","깊이 사귐",2
"12938","깊이 따름",2
"12939","깊이 따르다",2
"12940","깊이 기억하다",2
"12941","깊이 근심함",-2
"12942","깊이 감복하여",2
"12943","깊은 이치나",1
"12944","깊은 은혜와",2
"12945","깊은 은혜",2
"12946","깊은 맛이 있게",2
"12947","깊은 맛이",2
"12948","깊고 중대한",1
"12949","길이 어둡거나",-1
"12950","길이 막막하다",-2
"12951","길이 막막하게",-2
"12952","길을 찾아내다",1
"12953","길미",1
"12954","길막",-1
"12955","길고 아름다워서",2
"12956","긴절히",0
"12957","긴절하다",0
"12958","긴장하여",-1
"12959","긴장하다",-1
"12960","긴장하거나 힘을",-1
"12961","긴장하거나",-1
"12962","긴장이나",-1
"12963","긴장을 해소하려",1
"12964","긴장되다",-1
"12965","긴장되고",-1
"12966","긴박하다",-1
"12967","기회주의적이고",-1
"12968","기회를 놓치거나",-1
"12969","기형으로",-1
"12970","기한까지 내지 못하고",-1
"12971","기피하여 따돌리거나",-2
"12972","기피하여",-1
"12973","기피되어 따돌림을",-2
"12974","기피되어",-1
"12975","기풍",1
"12976","기품이 있다",2
"12977","기특하고 장하다",2
"12978","기특하고",2
"12979","기침이 나는",-1
"12980","기침이",-1
"12981","기침을 한다",-1
"12982","기침을 하다",-1
"12983","기침을 심하게",-1
"12984","기침을",-1
"12985","기침병을 앓아",-1
"12986","기침 소리를",-1
"12987","기침",-1
"12988","기집년",-1
"12989","기진맥진하다",-2
"12990","기준에 어긋나",-2
"12991","기준에 미치지 못하다",-1
"12992","기준보다 못하거나",-1
"12993","기죽다",-2
"12994","기절할 듯이",-2
"12995","기절할",-2
"12996","기절하듯이 쓰러지다",-2
"12997","기절하듯이",-2
"12998","기절하다",-2
"12999","기일이 안타깝게",-1
"13000","기울어지며 자꾸",-1
"13001","기운차다",2
"13002","기운차고 활기",2
"13003","기운차고",2
"13004","기운차게 솟구쳐",2
"13005","기운차게",2
"13006","기운이나 의욕 따위가 없이",-2
"13007","기운이 없이",-2
"13008","기운이 없어지고",-2
"13009","기운이 없어",-2
"13010","기운이 없다",-2
"13011","기운이 없는",-2
"13012","기운이 없고",-2
"13013","기운이 없거나",-2
"13014","기운이 쇠약하여",-2
"13015","기운이 빠져서",-2
"13016","기운이 빠져",-2
"13017","기운이 못 펴지게",-1
"13018","기운이 막힘",-1
"13019","기운이 막히다",-1
"13020","기운이 다하여",-2
"13021","기운이 꺾임",-1
"13022","기운이 꺾이다",-1
"13023","기운을 잃고",-1
"13024","기운을 쓰는",-1
"13025","기운 없이",-2
"13026","기예에 통달하여",1
"13027","기억이 희미해져서",-1
"13028","기세가 좋은",2
"13029","기세가 약해지다",-1
"13030","기세가 꺾이고",-1
"13031","기세 좋게",2
"13032","기상이 뛰어난",2
"13033","기쁨이나 감격이",2
"13034","기쁨이나",2
"13035","기쁨을 즐기다",2
"13036","기쁨을 아는",2
"13037","기쁨을 담은",2
"13038","기쁨을 느끼어",2
"13039","기쁨을 느끼다",2
"13040","기쁨을 느끼는",2
"13041","기쁨을",2
"13042","기쁨과 즐거움",2
"13043","기쁨과",2
"13044","기쁨",2
"13045","기쁜 일이",2
"13046","기쁜 빛을",2
"13047","기쁜 빛",2
"13048","기쁜 마음을",2
"13049","기쁜 마음으로",2
"13050","기쁜 마음",2
"13051","기쁜",2
"13052","기쁘다",2
"13053","기쁘고 만족스럽다",2
"13054","기쁘고",2
"13055","기쁘게 여기다",2
"13056","기쁘게",2
"13057","기쁘거나 흥분하여",2
"13058","기쁘거나 즐거운",2
"13059","기쁘거나 만족스럽거나",2
"13060","기쁘거나",2
"13061","기뻐함과 즐거워함",2
"13062","기뻐함과",2
"13063","기뻐하다",2
"13064","기뻐하는",2
"13065","기뻐하고 즐거워함",2
"13066","기뻐하고 즐거워한다는",2
"13067","기뻐하고 즐거워하다",2
"13068","기뻐하고",2
"13069","기뻐서 웃는",2
"13070","기뻐서",2
"13071","기뻐",2
"13072","기분이 좋을",2
"13073","기분이 좋은",2
"13074","기분이 좋다",2
"13075","기분이 좋게",2
"13076","기분이 상하다",-2
"13077","기분이 나쁘거나",-2
"13078","기분을 나쁘게",-2
"13079","기분 좋은",2
"13080","기분 나쁠",-2
"13081","기부하다",1
"13082","기반이 튼튼하다",1
"13083","기반이 튼튼하게",1
"13084","기미하다",2
"13085","기모띠",1
"13086","기만하다",-2
"13087","기막히다",1
"13088","기리어",1
"13089","기름진 땅",1
"13090","기름기가 많다",-1
"13091","기를 꺾음",-1
"13092","기를 꺾다",-1
"13093","기력이 허약하여",-1
"13094","기력이 약하여지는",-1
"13095","기력이 약하여",-1
"13096","기력이 쇠약해지는",-1
"13097","기력이 쇠약한",-1
"13098","기량이 부족하여",-1
"13099","기둥처럼 든든히",2
"13100","기대할 만한",2
"13101","기대하다",1
"13102","기대에 어그러져",-1
"13103","기대를 받다",1
"13104","기대된다",1
"13105","기대되는",2
"13106","기대가 가득하다",1
"13107","기대가",1
"13108","기대 이상이다",2
"13109","기대 이상으로",2
"13110","기대",1
"13111","기다리지 못하고",-1
"13112","기능이 허약하여",-1
"13113","기능이 약하여진",-1
"13114","기능을 잃고",-1
"13115","기능을 상실한",-1
"13116","기능 장애로",-2
"13117","기관지염",-1
"13118","기겁하다",-2
"13119","기가 어색하고",-1
"13120","기가 부족하며",-1
"13121","기가 미련이",-1
"13122","기가 막히거나",-1
"13123","기가 막혀",-1
"13124","기가 눌려",-1
"13125","긍지를 가짐",2
"13126","긍지를 가지는",2
"13127","긍지를",2
"13128","긍지",2
"13129","긍정할 때에",2
"13130","긍정할 때",2
"13131","긍정할",2
"13132","긍정하는 뜻으로",2
"13133","긍정하는",2
"13134","긍정적인 효과를",2
"13135","긍정적인 태도",2
"13136","긍정적인 범위에",2
"13137","긍정적인",2
"13138","긍정적이고 좋다",2
"13139","긍정적이고",2
"13140","긍정적으로 강조하는",2
"13141","긍정적으로",2
"13142","긍정적",1
"13143","긍정",1
"13144","긍가하다",2
"13145","급한 처지에",-1
"13146","급하다",-1
"13147","급하고 변덕스러워",-1
"13148","급하고 거세다",-1
"13149","급하고",-1
"13150","급하게 쉬는",-1
"13151","급하게 몰아쉬는",-1
"13152","급하게",-1
"13153","급작스럽게 화를",-2
"13154","급성 위장염의",-2
"13155","급성 염증",-2
"13156","금지함",-2
"13157","금지하려 할",-2
"13158","금지하려",-2
"13159","금지하는 말과",-2
"13160","금지된 물건을",-2
"13161","금지되다",-2
"13162","금사빠",-1
"13163","금고를 깨뜨리다",-1
"13164","긁어 상처를",-1
"13165","긁어",0
"13166","근하다",2
"13167","근질근질하다",-1
"13168","근질근질 가려운",-1
"13169","근지럽고",-1
"13170","근심함을 이르는",-1
"13171","근심함을",-1
"13172","근심함",-1
"13173","근심하며 분하게",-1
"13174","근심하며",-1
"13175","근심하다",-1
"13176","근심하는 데가",-1
"13177","근심하는",-1
"13178","근심하고",-1
"13179","근심하거나 안타까워",-2
"13180","근심하거나",-1
"13181","근심이나 설움으로",-1
"13182","근심이나 병",-1
"13183","근심이나 걱정이 없고",2
"13184","근심이나 걱정이",-2
"13185","근심이나 걱정",-1
"13186","근심이나",-1
"13187","근심이 있어",-1
"13188","근심이",-1
"13189","근심으로",-1
"13190","근심에 잠겨서",-1
"13191","근심스럽고",-1
"13192","근심스럽거나 답답하여",-1
"13193","근심스럽거나",-1
"13194","근심과 걱정으로",-1
"13195","근심과",-1
"13196","근심 없이",2
"13197","근심 따위로",-1
"13198","근심",-1
"13199","근사하다",2
"13200","근본에 맞는",1
"13201","근거가 없고",-1
"13202","극혐",-2
"13203","극진한 데가",2
"13204","극진하다",2
"13205","극진하게",2
"13206","극성맞다",-1
"13207","극성맞게",-1
"13208","극복하다",1
"13209","극복하고",1
"13210","극락",1
"13211","그자식",-1
"13212","그윽하고 평온하다",1
"13213","그윽하고",1
"13214","그와 이별하다",-2
"13215","그만두어 버림",-1
"13216","그만두어 버리다",-1
"13217","그만두어",-1
"13218","그만두다",-1
"13219","그만두게 하다",-1
"13220","그만두게 되거나",-1
"13221","그만두게",-1
"13222","그립다",1
"13223","그린라이트",2
"13224","그리워함",1
"13225","그리워하다",1
"13226","그리워하거나 좋아하다",1
"13227","그리워하거나 좋아하는",1
"13228","그리워하거나",1
"13229","그리워지다",1
"13230","그리웁다",1
"13231","그리움",1
"13232","그리운 마음이",1
"13233","그리운",1
"13234","그릇된 행동을",-1
"13235","그릇된 행동",-1
"13236","그릇된 짓을",-2
"13237","그릇된 일을",-2
"13238","그릇된 방향으로",-2
"13239","그릇된",-2
"13240","그릇되다",-2
"13241","그릇되게 하다",-2
"13242","그릇되게 하는",-2
"13243","그릇되게",-2
"13244","그릇되거나",-2
"13245","그른 짓을",-2
"13246","그른",-2
"13247","그르치다",-1
"13248","그르게 되거나",-1
"13249","그렇게 인정받는",1
"13250","그렇게 애도함",-1
"13251","그렇게 되리라는",1
"13252","그럴싸하다",1
"13253","그럴듯하다",1
"13254","그럴듯하게 대충",-1
"13255","그럴듯하게 대강",-1
"13256","그런 비판",-1
"13257","그런 근심",-1
"13258","그러하다",1
"13259","그득한 병",-1
"13260","그대로 힘없이",-1
"13261","그대로 설사하는",-2
"13262","그놈",-1
"13263","그년",-1
"13264","그 형벌에",-1
"13265","그 한숨",-1
"13266","그 질병",-1
"13267","그 실수",-1
"13268","그 시체를",-1
"13269","그 사랑",2
"13270","그 범죄를",-1
"13271","그 방정",-1
"13272","그 긍지",2
"13273","그 감동",2
"13274","균형을 잃거나",-1
"13275","균의 침입으로",-1
"13276","균의",-1
"13277","규칙을 어겨",-1
"13278","규범을 어기면서",-1
"13279","규모가 크고",1
"13280","귀한",2
"13281","귀하며",2
"13282","귀하다",2
"13283","귀하고 중요하다",2
"13284","귀하고 중요하게",2
"13285","귀하고 값진",2
"13286","귀하고",2
"13287","귀하게 될",1
"13288","귀하게 되어",1
"13289","귀하게",2
"13290","귀찮음",-1
"13291","귀찮을 정도로",-1
"13292","귀찮을 때",-1
"13293","귀찮을",-1
"13294","귀찮은",-2
"13295","귀찮으면서도",-1
"13296","귀찮아하도록 성가시게",-2
"13297","귀찮아하도록",-1
"13298","귀찮다",-1
"13299","귀찮고 성가시다",-2
"13300","귀찮고",-1
"13301","귀찮게 하여",-1
"13302","귀찮게 하다",-1
"13303","귀찮게 하는",-1
"13304","귀찮게 씹히다",-1
"13305","귀찮게 씹히는",-1
"13306","귀찮게 굴다",-1
"13307","귀찮게 구는",-1
"13308","귀찮게",-1
"13309","귀찮거나",-1
"13310","귀차니즘",-1
"13311","귀중히 여기다",2
"13312","귀중히 여기는",2
"13313","귀중히",2
"13314","귀중한 자원이라는",2
"13315","귀중한 보배",2
"13316","귀중한",2
"13317","귀중하다",2
"13318","귀중하게",2
"13319","귀요미",2
"13320","귀엽도록 보드랍고",2
"13321","귀엽도록",2
"13322","귀엽다",2
"13323","귀엽고 환하게",2
"13324","귀엽고 탐스럽다",2
"13325","귀엽고 탐스러운",2
"13326","귀엽고 보드랍게",2
"13327","귀엽고",2
"13328","귀엽게 흔들리다",2
"13329","귀엽게 흔들리는",2
"13330","귀엽게 이르는",2
"13331","귀엽게 웃다",2
"13332","귀엽게 웃는",2
"13333","귀엽게 움직이며",2
"13334","귀엽게 움직이다",2
"13335","귀엽게 움직이는",2
"13336","귀엽게 여기다",2
"13337","귀엽게 떠서",2
"13338","귀엽게 놀리며",2
"13339","귀엽게 기울어지다",2
"13340","귀엽게 기울어지는",2
"13341","귀엽게 걷다",2
"13342","귀엽게 걷는",2
"13343","귀엽게",2
"13344","귀염을 받지 못할",-1
"13345","귀염을 받을",2
