일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
2020-03-06,2040.22,-45.04,-2.16,2053.09,2062.57,2032.13,865588,7233538,1.37E+09
2020-03-05,2085.26,25.93,1.26,2078.11,2089.08,2059.99,675205,7954349,1.40E+09
2020-03-04,2059.33,45.18,2.24,2005.81,2063.59,2005.81,606287,7829193,1.39E+09
2020-03-03,2014.15,11.64,0.58,2051.85,2051.85,2009.39,615693,8687847,1.36E+09
2020-03-02,2002.51,15.5,0.78,1997.03,2017.07,1969.34,528103,7811003,1.35E+09
2020-02-28,1987.01,-67.88,-3.3,2020.17,2031.01,1980.82,671552,9927960,1.34E+09
2020-02-27,2054.89,-21.88,-1.05,2073.87,2085.4,2049.15,562775,7241174,1.38E+09
2020-02-26,2076.77,-26.84,-1.28,2064.07,2089.64,2059.13,810938,8060327,1.40E+09
2020-02-25,2103.61,24.57,1.18,2075.55,2105.49,2071.5,1565588,8952278,1.42E+09
2020-02-24,2079.04,-83.8,-3.87,2114.04,2120.06,2079.03,948621,9315475,1.40E+09
2020-02-21,2162.84,-32.66,-1.49,2165.65,2184.43,2160.28,635474,7105856,1.46E+09
2020-02-20,2195.5,-14.84,-0.67,2223.55,2228.18,2186.72,709564,7677672,1.48E+09
2020-02-19,2210.34,1.46,0.07,2222.51,2226,2191.2,591155,7107034,1.49E+09
2020-02-18,2208.88,-33.29,-1.48,2225.98,2232.93,2205.21,470425,6411451,1.49E+09
2020-02-17,2242.17,-1.42,-0.06,2243.07,2250.05,2230.26,458248,5639201,1.51E+09
2020-02-14,2243.59,10.63,0.48,2232.71,2251.5,2221.9,597224,6379565,1.51E+09
2020-02-13,2232.96,-5.42,-0.24,2245.72,2255.49,2230.3,638666,8121197,1.51E+09
2020-02-12,2238.38,15.26,0.69,2225.95,2242.24,2214.77,632463,6892198,1.51E+09
2020-02-11,2223.12,22.05,1,2213.5,2233.32,2211.25,526211,6611195,1.50E+09
2020-02-10,2201.07,-10.88,-0.49,2185.63,2203.39,2180.51,609566,5471061,1.48E+09
2020-02-07,2211.95,-15.99,-0.72,2221.49,2223.92,2198.14,800342,8813174,1.49E+09
2020-02-06,2227.94,62.31,2.88,2184.77,2229.99,2182.25,695216,8334738,1.50E+09
2020-02-05,2165.63,7.73,0.36,2177.26,2181.52,2154.88,574396,7736275,1.46E+09
2020-02-04,2157.9,39.02,1.84,2121.22,2162.32,2120.53,624642,7791178,1.45E+09
2020-02-03,2118.88,-0.13,-0.01,2086.61,2126.73,2082.74,836700,8068704,1.43E+09
2020-01-31,2119.01,-28.99,-1.35,2160.6,2167.23,2119.01,710508,7226687,1.43E+09
2020-01-30,2148,-37.28,-1.71,2181.54,2187.45,2139.72,602838,7105203,1.45E+09
2020-01-29,2185.28,8.56,0.39,2188.18,2195.45,2172.33,692301,6589950,1.47E+09
2020-01-28,2176.72,-69.41,-3.09,2192.22,2199.93,2166.23,808879,8818232,1.47E+09
2020-01-23,2246.13,-21.12,-0.93,2254.54,2260.63,2241.94,509609,6790104,1.51E+09
2020-01-22,2267.25,27.56,1.23,2238.53,2269.27,2235.13,608510,6365617,1.53E+09
2020-01-21,2239.69,-22.95,-1.01,2259.81,2266.31,2238.25,770320,5569551,1.51E+09
2020-01-20,2262.64,12.07,0.54,2261.4,2277.23,2258.09,545491,5950403,1.52E+09
2020-01-17,2250.57,2.52,0.11,2261.57,2268.71,2245.58,580816,5444384,1.52E+09
2020-01-16,2248.05,17.07,0.77,2231.93,2249.09,2225.41,808332,6204474,1.51E+09
2020-01-15,2230.98,-7.9,-0.35,2229.8,2238.21,2223.39,746156,5946351,1.50E+09
2020-01-14,2238.88,9.62,0.43,2243.06,2250.79,2232.94,835899,7294228,1.51E+09
2020-01-13,2229.26,22.87,1.04,2204.49,2230.43,2204.49,488289,6214780,1.50E+09
2020-01-10,2206.39,19.94,0.91,2189.48,2206.92,2188.1,594537,6459300,1.48E+09
2020-01-09,2186.45,35.14,1.63,2182.2,2186.45,2172.16,592604,7261591,1.47E+09
2020-01-08,2151.31,-24.23,-1.11,2156.27,2162.32,2137.72,913831,8750722,1.45E+09
2020-01-07,2175.54,20.47,0.95,2166.6,2181.62,2164.27,568236,5143512,1.46E+09
2020-01-06,2155.07,-21.39,-0.98,2154.97,2164.42,2149.95,592671,5156541,1.45E+09
2020-01-03,2176.46,1.29,0.06,2192.58,2203.38,2165.39,631563,5763663,1.46E+09
2020-01-02,2175.17,-22.5,-1.02,2201.21,2202.32,2171.84,494678,4638167,1.46E+09
